index,Accession,Chromosome,End,Start,Strand,MURK_gene,Δm,scaled Δm,gene_count_corr,means,dispersions,dispersions_norm,highly_variable,velocity_gamma,velocity_r2,scaling,velocity_genes,fit_vars,fit_varu,fit_gamma,fit_beta,fit_offset,fit_a,fit_t,fit_h,fit_intercept,fit_loss,fit_llf,fit_sr2,fit_ur2
Foxn3,ENSMUSG00000033713,12,99563582,99190078,-,False,,,-0.0,0.28626952,0.27057382,0.23791782642397052,True,0.8003015,0.013337373733520508,1.0576757,True,0.022473415,0.010126034,0.1573526,1.6310676,-0.3246771,0.91564363,0.12739943,0.797648,0.55390704,0.009051801,8611.519,-0.023215652,0.5881423
Ttc7b,ENSMUSG00000033530,12,100520826,100300770,-,False,,,0.0277,0.10175251,0.24563201,0.13741875109223423,True,0.33703536,0.02402174472808838,0.47314513,True,0.004452386,0.0015470446,2.886356,6.1005263,-0.07279369,0.40451038,-1.2532784,0.6749744,0.038370717,0.006910574,17831.557,0.4679578,0.1745159
Dicer1,ENSMUSG00000041415,12,104751952,104687742,-,False,,,0.0194,0.29508784,0.24874775,0.14997314243693563,True,0.030963654,-0.035825252532958984,0.12071154,False,0.01576984,0.0029138874,0.030963652,8.284212,0.0,1.0,0.5,1.1337937,0.0,0.24731712,13562.604,-28.286476,-11.64021
Rit1,ENSMUSG00000048251,12,108003602,107910403,-,False,,,0.0329,0.057306107,0.55652297,1.3901043661545103,True,0.25824085,0.538754791021347,0.3041644,True,0.014099582,0.0012703552,2.4779978,4.0421824,-0.10998223,0.47755197,-1.136288,0.65799713,0.052748267,0.0137311965,18798.58,0.23680961,0.25666076
Hsp90aa1,ENSMUSG00000021270,12,110702728,110690605,-,False,,,0.1827,3.5084348,1.4663483,0.8458139391462822,True,0.0028361203,0.10931777954101562,0.01015782,False,24.560455,0.029686166,0.0028361198,98.44632,0.0,1.0,0.5,51.510952,0.0,538.5365,-945.2539,-6.202551,-12.066357
Cdc42bpb,ENSMUSG00000021279,12,111377718,111292976,-,False,,,0.0202,0.065489054,0.24301422,0.12687077837057262,True,0.18439548,-0.10007083415985107,0.34866226,False,0.0044632256,0.007814996,0.18439546,2.8681052,0.0,1.0,0.5,0.6812998,0.0,0.06499776,9828.582,-75.2022,-13.188497
Akt1,ENSMUSG00000001729,12,112674884,112653821,-,False,,,0.0425,0.27125883,0.31868172,0.431760909473043,True,0.02079339,-0.008284926414489746,0.06398637,False,0.04583752,0.0011876964,0.020793391,15.628328,0.0,1.0,0.5,1.4170177,0.0,0.37357914,17716.326,-21.408047,-6.27851
Dnmt3a,ENSMUSG00000020661,12,3914443,3806007,+,False,,,0.024,0.03367574,0.26253697,0.20553461291513414,True,0.48697188,-0.04767775535583496,0.7305452,False,0.0020353198,0.012326905,0.48697188,1.3688407,0.0,1.0,0.5,0.4163143,0.0,0.032999042,5542.495,-70.23451,-16.018639
Sdc1,ENSMUSG00000020592,12,8793715,8771323,+,False,,,0.0026,0.3676998,0.3680587,0.8438785213893542,True,0.0255535,0.06611418724060059,0.06640948,True,0.03333031,0.00027343706,7.634929,292.45645,-0.31587207,0.8940273,-0.20730293,1.3000157,0.004238907,0.062000893,26336.395,0.51444465,0.097453475
Laptm4a,ENSMUSG00000020585,12,8938742,8921664,+,False,,,0.0435,0.9610721,0.5043816,0.8900660029813329,True,0.013263145,-0.07228946685791016,0.03317562,False,0.49503326,0.0030826142,0.013263143,30.142616,0.0,1.0,0.5,4.088482,0.0,4.3407764,11749.842,-8.697691,-6.219146
Smc6,ENSMUSG00000020608,12,11319785,11265886,+,False,,,-0.0125,1.0736707,0.33332714,0.0883640665694749,True,0.033769455,-0.0709846019744873,0.10687851,False,0.14115262,0.026184842,0.03376945,9.356418,0.0,1.0,0.5,3.813966,0.0,3.3370404,1712.3691,-16.046371,-17.17557
Rock2,ENSMUSG00000020580,12,16987823,16894895,+,False,,,0.0265,0.23870699,0.21010062,-0.005749307695160469,True,0.3523914,-0.776242733001709,0.43180785,False,0.016173959,0.028273089,0.35239136,2.315845,0.0,1.0,0.5,0.9383188,0.0,0.15942846,3320.1885,-20.187456,-7.073806
Pdia6,ENSMUSG00000020571,12,17284770,17266545,+,False,,,0.0379,1.7933853,1.047591,1.456743335185117,True,0.0030239357,-0.053865671157836914,0.009832701,False,5.19722,0.004110306,0.0030239355,101.70146,0.0,1.0,0.5,16.253506,0.0,57.814556,11269.95,-20.197105,-9.499459
Odc1,ENSMUSG00000011179,12,17551505,17544794,+,False,,,0.1153,1.2034892,0.56138563,1.1572338208736803,True,0.005378942,-0.005391716957092285,0.023817591,False,0.41999722,0.003004333,0.005378942,41.985775,0.0,1.0,0.5,5.7940693,0.0,7.031936,12965.877,-15.857193,-10.366285
Asap2,ENSMUSG00000052632,12,21270171,21111748,+,False,,,0.0082,0.028365776,0.21741112,0.023707165658064227,True,0.6503552,-0.33202803134918213,0.9982811,False,0.0010793582,0.011081339,0.6503552,1.0017219,0.0,1.0,0.5,0.29457664,0.0,0.022808114,3010.458,-55.80057,-18.02935
Rrm2,ENSMUSG00000020649,12,24714146,24708241,+,False,,,-0.1252,2.162693,1.1492467,1.9425065599041407,True,0.016974624,-0.08189058303833008,0.02740428,False,5.7705154,0.04063595,0.016974619,36.49065,0.0,1.0,0.5,16.861462,0.0,103.95966,-2728.854,-10.618986,-14.732306
Mboat2,ENSMUSG00000020646,12,24964397,24830879,+,False,,,-0.0004,0.118757,0.21690772,0.02167883175844634,True,0.2921042,-0.2983611822128296,0.4963138,False,0.004416883,0.011707904,0.29210418,2.0148542,0.0,1.0,0.5,0.5482904,0.0,0.047729775,7878.5376,-32.331654,-8.4516735
Lamb1,ENSMUSG00000002900,12,31329644,31265234,+,False,,,0.0489,0.050686713,0.27752388,0.26592194737953206,True,0.123493284,0.2042948603630066,0.23251785,True,0.0026028126,0.0001924591,4.6615715,18.296408,-0.082953475,0.38706353,-1.3576313,0.5581021,0.0052349,0.0035598024,28059.855,0.46912032,0.2744165
Nampt,ENSMUSG00000020572,12,32853349,32819545,+,False,,,0.0296,0.4857963,0.25683138,0.1571594941535082,True,0.013254408,0.00980675220489502,0.056092374,False,0.05387461,0.0012621637,0.013254405,17.827736,0.0,1.0,0.5,1.591817,0.0,0.52626896,17299.69,-10.603071,-6.0281687
Sypl,ENSMUSG00000020570,12,32979860,32953891,+,False,,,-0.0114,0.30252165,0.3974079,0.7489754716207792,True,0.011042116,0.05582815408706665,0.04325494,True,0.046595342,0.00011851069,6.107409,71.67843,0.22876738,3.9568765,-0.35031044,1.77822,-0.016451059,0.063341245,30439.402,0.3200714,0.07618469
Ankmy2,ENSMUSG00000036188,12,36197291,36157114,+,False,,,0.0077,0.120951295,0.21126537,-0.001056136205502299,True,0.05182868,-0.09454476833343506,0.21633898,False,0.0038887113,0.002893768,0.05182867,4.6223755,0.0,1.0,0.5,0.6146542,0.0,0.07055938,14065.492,-43.44137,-13.29589
Pnn,ENSMUSG00000020994,12,59073998,59066884,+,False,,,0.0005,0.9699464,0.39054507,0.35653435496693786,True,0.0015422946,0.013759315013885498,0.015441446,False,0.20700407,0.0005434688,0.0015422946,64.76077,0.0,1.0,0.5,3.779036,0.0,2.7179222,22021.016,-14.255698,-8.955517
Mia2,ENSMUSG00000021000,12,59191583,59095799,+,False,,,-0.0109,0.51168376,0.31460842,0.5138757468551485,True,0.09391525,-0.09679019451141357,0.15448329,False,0.06505442,0.020678058,0.09391523,6.473192,0.0,1.0,0.5,2.5222611,0.0,1.18615,3297.0474,-35.191086,-12.786367
Prpf39,ENSMUSG00000035597,12,65063386,65036333,+,False,,,-0.0051,0.20647858,0.2358649,0.09806371770630261,True,0.089988634,-0.09684586524963379,0.2188641,False,0.012211472,0.006361615,0.08998863,4.5690455,0.0,1.0,0.5,0.9504805,0.0,0.15813597,9956.672,-33.68639,-10.501169
Fancm,ENSMUSG00000055884,12,65132058,65075603,+,False,,,0.0013,0.09827641,0.21635598,0.01945566204377132,True,0.32621363,-0.23327124118804932,0.628461,False,0.003086552,0.014315811,0.32621363,1.5911887,0.0,1.0,0.5,0.45758867,0.0,0.03637198,6895.214,-30.227964,-8.614573
Lrr1,ENSMUSG00000034883,12,69179009,69168814,+,False,,,-0.0242,0.40089926,0.26015162,0.17765874260824588,True,0.019220484,-0.0082932710647583,0.10766842,False,0.019281268,0.004929964,0.019220484,9.287774,0.0,1.0,0.5,1.6539668,0.0,0.5071385,11199.127,-49.353386,-20.276815
Frmd6,ENSMUSG00000048285,12,70902234,70825514,+,False,,,0.0015,0.035541628,0.37379616,0.6538357921866745,True,0.24185216,-0.031058430671691895,0.3636263,False,0.0054562986,0.010404404,0.24185218,2.750076,0.0,1.0,0.5,0.75491714,0.0,0.079010695,8458.29,-93.75939,-14.657567
Daam1,ENSMUSG00000034574,12,71992333,71831078,+,False,,,-0.0134,0.11498321,0.23246062,0.08434673594959774,True,0.6667419,-0.38481831550598145,0.8041409,False,0.004572764,0.034687184,0.6667419,1.2435632,0.0,1.0,0.5,0.58336127,0.0,0.08172067,0.30029297,-35.348244,-13.690863
Pcnx4,ENSMUSG00000034501,12,72580119,72536383,+,False,,,-0.0033,0.16617504,0.22478127,0.053404046593257724,True,1.0153584,-0.8241802453994751,0.9993926,False,0.0067108274,0.078501746,1.0153584,1.0006077,0.0,1.0,0.5,0.71120006,0.0,0.21743356,-10107.837,-31.023361,-25.553265
Prkch,ENSMUSG00000021108,12,73778185,73584796,+,False,,,0.0232,0.007925356,0.25586396,0.17864679010242077,True,0.5428126,-0.7774591445922852,1.1519008,False,0.0024865568,0.09894848,0.5428126,0.8681303,0.0,1.0,0.5,0.6652823,0.0,0.12104924,-5633.627,-258.31955,-77.85834
Hif1a,ENSMUSG00000021109,12,73947530,73901375,+,False,,,-0.0049,0.040424816,0.22880101,0.06960093703079612,True,1.0490432,-1.1243247985839844,1.2842482,False,0.0014097542,0.03433144,1.049043,0.77866566,0.0,1.0,0.5,0.35510162,0.0,0.08106948,-11585.564,-60.128094,-52.317623
Rhoj,ENSMUSG00000046768,12,75401456,75308322,+,False,,,0.0399,0.09199047,0.63287586,1.69775618235694,True,0.26024225,0.8075728565454483,0.29245263,True,0.0284866,0.0015735833,8.454748,8.886123,-0.016183408,7.0458636,-0.18410017,1.682447,0.020275395,0.018398343,17748.086,0.42508322,0.6329816
Zbtb1,ENSMUSG00000033454,12,76396950,76370266,+,False,,,-0.0024,0.15491074,0.23014754,0.0750265590929911,True,0.03084637,-0.0033495426177978516,0.13985856,False,0.006727189,0.0016687394,0.03084637,7.1500807,0.0,1.0,0.5,0.7788697,0.0,0.100576065,16581.902,-45.254116,-12.44907
Fut8,ENSMUSG00000021065,12,77476338,77238125,+,False,,,0.0118,0.0663653,0.2986968,0.3512348167960279,True,0.27186075,-0.0875319242477417,0.43440518,False,0.0055442452,0.013438272,0.27186075,2.3019984,0.0,1.0,0.5,0.7492314,0.0,0.072019964,7167.041,-82.35409,-12.940014
Slc39a9,ENSMUSG00000048833,12,80683342,80643883,+,False,,,-0.0245,0.06334978,0.22740082,0.06395910425364867,True,0.34604737,-0.3757455348968506,0.7072164,False,0.0017594509,0.0078122923,0.34604737,1.4139944,0.0,1.0,0.5,0.32016122,0.0,0.015851099,9811.898,-30.776245,-7.030698
Srsf5,ENSMUSG00000021134,12,80950507,80945504,+,False,,,-0.0035,1.6025622,0.51827836,0.1373263132327698,True,0.02846063,-0.4002159833908081,0.054594077,False,0.8995676,0.028059123,0.02846063,18.317005,0.0,1.0,0.5,7.5504584,0.0,18.68661,-1223.8135,-9.191903,-15.396976
Smoc1,ENSMUSG00000021136,12,81186414,81026808,+,False,,,-0.0104,0.02104235,0.29366997,0.330980057722181,True,0.3114169,-0.23402166366577148,0.76539266,False,0.00064252317,0.006058155,0.3114169,1.3065189,0.0,1.0,0.5,0.2588711,0.0,0.010863363,10884.744,-71.481674,-13.635545
Sipa1l1,ENSMUSG00000042700,12,82451786,82169320,+,False,,,0.019,0.03622595,0.22593059,0.058035014722546345,True,0.6542936,-0.23506474494934082,0.9841448,False,0.0015692636,0.010880321,0.6542936,1.0161107,0.0,1.0,0.5,0.30825454,0.0,0.023020808,3109.7002,-39.4021,-12.118318
Dcaf4,ENSMUSG00000021222,12,83541920,83520466,+,False,,,0.0302,0.15454714,0.20818117,-0.01348341894605087,True,0.046899073,-0.01936936378479004,0.19841926,False,0.004851386,0.0024915987,0.046899065,5.0398335,0.0,1.0,0.5,0.63955826,0.0,0.07366901,14687.64,-34.07114,-11.387218
Rbm25,ENSMUSG00000010608,12,83683123,83631236,+,False,,,0.1021,1.5345725,0.41407362,0.22024210658260532,True,0.06899537,-0.18462634086608887,0.11797221,False,0.5683851,0.09190355,0.06899537,8.476573,0.0,1.0,0.5,6.9445753,0.0,13.760359,-7531.372,-15.33231,-22.500963
Calm1,ENSMUSG00000001175,12,100209814,100199435,+,False,,,0.1092,2.583545,0.8711156,0.12203005750216571,True,0.00067463703,0.0059909820556640625,0.004850571,False,11.14743,0.0035141106,0.0006746369,206.1613,0.0,1.0,0.5,32.558994,0.0,186.555,12583.074,-34.88356,-17.265373
Glrx5,ENSMUSG00000021102,12,105042906,105032688,+,True,0.0005185303820522,0.042923003,-0.0733,3.0786889,1.0640302,0.22118633206426097,True,6.536866e-05,-0.004817485809326172,0.001185774,False,34.402054,0.00024282036,6.5368666e-05,843.33105,0.0,1.0,0.5,31.884449,0.0,203.2356,26051.309,-3.5627398,-6.278724
Evl,ENSMUSG00000021262,12,108688516,108554720,+,False,,,-0.0064,0.3027221,0.3162133,0.42181485633410803,True,0.3913915,-0.2526892423629761,0.6288271,False,0.012649655,0.09260857,0.39139146,1.5902623,0.0,1.0,0.5,1.2711692,0.0,0.23814404,-2332.7295,-52.921116,-15.9812355
Yy1,ENSMUSG00000021264,12,108820148,108792973,+,False,,,0.0238,0.63795155,0.2697965,0.06347922682198875,True,0.029388968,0.08561539649963379,0.091308296,True,0.035316993,0.00071213854,4.0677366,100.13141,-0.18777822,0.3253804,-1.0376372,2.491686,0.0012576726,0.08541695,21638.94,0.6236026,0.089659035
Dync1h1,ENSMUSG00000018707,12,110666945,110601452,+,False,,,0.0293,0.2414166,0.33021262,0.47822285690675664,True,0.27391508,-0.6612249612808228,0.35271168,False,0.015799522,0.03187888,0.27391508,2.835177,0.0,1.0,0.5,1.2877121,0.0,0.26702344,2777.1094,-43.379345,-11.569962
Mark3,ENSMUSG00000007411,12,111656221,111574523,+,False,,,0.0092,0.2498223,0.22804296,0.0665464878524952,True,0.23349223,-0.43555426597595215,0.3699314,False,0.012285471,0.021209573,0.23349223,2.703204,0.0,1.0,0.5,0.98897433,0.0,0.17066836,4486.5957,-28.188776,-9.894913
Siva1,ENSMUSG00000064326,12,112649149,112644679,+,False,,,0.0445,1.8158735,0.6134413,0.37453886352646315,True,0.009277173,0.11539971828460693,0.025579723,False,1.8819065,0.00873291,0.009277174,39.093464,0.0,1.0,0.5,9.527754,0.0,22.850006,5843.455,-5.023092,-6.892636
Mta1,ENSMUSG00000021144,12,113137206,113098278,+,False,,,0.0657,0.3299215,0.23593372,0.02813708564344023,True,0.02615729,0.07103854417800903,0.09219318,True,0.027283844,0.0002949194,4.5906315,154.59955,-0.43655702,0.556178,-0.18744735,1.1556804,0.00318059,0.034698125,25965.242,0.2656948,0.06612396
Crip2,ENSMUSG00000006356,12,113145506,113140236,+,False,,,0.0905,1.1092625,1.3041754,4.638557994660725,True,0.00037791877,0.03768974542617798,0.0021844748,False,3.2641602,0.00014677018,0.00037791877,457.77594,0.0,1.0,0.5,14.074237,0.0,35.604797,28616.363,-38.707268,-9.617229
Crip1,ENSMUSG00000006360,12,113153879,113146316,+,False,,,-0.0394,0.17567262,0.26831356,0.22881043789665895,True,0.026714196,0.03810083866119385,0.11499501,True,0.014284297,0.00016339356,0.19875371,111.394135,-0.37635416,0.1645853,1.6980519,0.6999889,0.0031579982,0.012355972,28863.32,-0.15606761,0.000295043
Rapgef5,ENSMUSG00000041992,12,117759737,117516479,+,False,,,0.039,0.045771394,0.2972048,0.34522306615861326,True,1.6722103,0.22416770458221436,2.019444,True,0.0018174852,0.005274326,3.4795659,0.72916657,-0.025858134,0.6130571,-1.2420166,0.4995084,0.09782086,0.0012933121,11812.486,0.41879922,0.58698845
Fam208b,ENSMUSG00000033799,13,3611108,3566035,-,False,,,0.041,0.13072541,0.21912126,0.03059792903274739,True,1.011358,-1.097778081893921,0.82530904,False,0.009631157,0.057019092,1.011358,1.2116673,0.0,1.0,0.5,0.8013218,0.0,0.26374727,-10424.328,-35.401733,-22.434544
Pfkp,ENSMUSG00000021196,13,6648777,6579768,-,False,,,0.056,0.22621545,0.33146724,0.48327814081570897,True,0.1207358,0.1668311357498169,0.2003084,True,0.010252245,0.0010028904,15.485464,113.3126,-0.27201393,0.40496,-1.0120041,1.4395262,0.0055682575,0.024995124,19958.762,0.69030535,0.24601108
Wdr37,ENSMUSG00000021147,13,8871909,8802968,-,False,,,0.0236,0.037825763,0.2270822,0.0626752292972953,True,0.35721815,-0.4085066318511963,0.75478286,False,0.0012957379,0.014641874,0.35721812,1.3248844,0.0,1.0,0.5,0.38005233,0.0,0.02767897,6424.107,-83.603546,-20.486115
Gtpbp4,ENSMUSG00000021149,13,8996083,8966331,-,False,,,0.0544,1.436941,0.43307945,0.29046813115155184,True,0.011184793,0.02197176218032837,0.0381604,True,0.39742023,0.0010375045,0.02595774,869.3662,-0.77401626,2.3797767,0.41087294,4.6284204,0.03959789,0.7124662,19792.242,0.44777393,0.0100797415
Cdk13,ENSMUSG00000041297,13,17805097,17710315,-,False,,,0.0018,0.13608283,0.21304066,0.006097130153288656,True,0.51585466,-0.5667468309402466,0.6481008,False,0.0049676895,0.028903313,0.51585466,1.5429698,0.0,1.0,0.5,0.674666,0.0,0.078346685,2784.3008,-40.597008,-11.489313
Stard3nl,ENSMUSG00000003062,13,19395795,19357676,-,False,,,0.0113,0.46315527,0.43789405,1.2750428026885312,True,0.0036659439,-0.016913294792175293,0.022586938,False,0.115558624,0.00070202316,0.0036659446,44.273376,0.0,1.0,0.5,2.9801414,0.0,1.6373858,20777.16,-38.31473,-11.185852
Zscan26,ENSMUSG00000022228,13,21453730,21442180,-,False,,,-0.0173,0.018766632,0.39157832,0.7254861378077156,True,1.0548309,-1.3494524955749512,1.6169482,False,0.00069734454,0.04066892,1.0548309,0.618449,0.0,1.0,0.5,0.30671704,0.0,0.06905407,-15090.222,-118.31756,-104.578316
E2f3,ENSMUSG00000016477,13,29986063,29906575,-,False,,,0.0077,0.21530975,0.2271593,0.06298594588987486,True,0.7787528,-0.16074419021606445,0.8543503,False,0.010867417,0.05581489,0.7787528,1.17048,0.0,1.0,0.5,0.7914158,0.0,0.13290392,-3387.1665,-20.579845,-8.900705
Gmds,ENSMUSG00000038372,13,32338740,31819579,-,False,,,0.0348,0.14396033,0.25762933,0.18576006858668842,True,0.44592357,0.3065541982650757,0.6364167,True,0.010499145,0.0029575534,6.340816,2.5610023,0.1044274,4.1927357,-0.35682356,0.9058989,-0.19175766,0.0073021287,14651.42,0.1615026,0.41733724
Serpinb6a,ENSMUSG00000060147,13,34002794,33917918,-,False,,,0.0181,0.18639721,0.27774727,0.2668220948492814,True,0.022443188,-0.06938374042510986,0.099323414,False,0.015341371,0.0014247805,0.022443186,10.068119,0.0,1.0,0.5,0.9188996,0.0,0.1727906,17271.766,-27.185493,-9.155535
Txndc5,ENSMUSG00000038991,13,38528824,38500079,-,False,,,0.05,0.50915825,0.37607756,0.8933870151665119,True,0.021515185,-0.1826939582824707,0.05449459,False,0.16067076,0.004468804,0.021515183,18.350445,0.0,1.0,0.5,3.0489552,0.0,2.0021768,11003.834,-28.70528,-10.335704
Eef1e1,ENSMUSG00000001707,13,38659058,38644207,-,False,,,-0.0322,1.8218381,0.60927624,0.364156638524335,True,0.020125361,-0.10115575790405273,0.047203984,False,1.0136032,0.032278202,0.020125361,21.184652,0.0,1.0,0.5,9.334565,0.0,25.889551,-940.82324,-8.35424,-14.96153
Sptlc1,ENSMUSG00000021468,13,53377397,53332748,-,False,,,-0.0155,0.1648379,0.22185974,0.04163218072702769,True,0.17733966,-0.2870962619781494,0.39186996,False,0.0057883263,0.011706919,0.17733964,2.551867,0.0,1.0,0.5,0.6729395,0.0,0.08210994,7521.4556,-30.834503,-10.468169
Lman2,ENSMUSG00000021484,13,55362783,55343833,-,False,,,0.002,1.1349823,0.31281954,-0.0077514422016689314,True,0.013015956,0.04267537593841553,0.05757467,True,0.12043418,0.00074630015,0.03966917,288.56683,-0.49946472,1.114037,0.24132022,3.0560086,0.033323333,0.22513898,21408.996,0.47401768,0.016726136
Dbn1,ENSMUSG00000034675,13,55488111,55473429,-,False,,,0.054,0.18068448,0.42650843,0.8662314477589407,True,0.026933156,0.01166146993637085,0.07096273,True,0.02226029,0.00020603817,3.763591,123.63219,-0.10814475,0.79714394,-0.74379116,1.1533564,0.0063357227,0.04091543,27725.273,0.47228009,0.032859802
Pdlim7,ENSMUSG00000021493,13,55513676,55495795,-,False,,,0.0256,0.04286854,0.23573965,0.0975590659264705,True,1.6059557,-0.08475625514984131,1.5391285,False,0.0031503737,0.05138731,1.6059557,0.6497183,0.0,1.0,0.5,0.42832923,0.0,0.2933437,-60815.895,-42.80516,-91.12428
H2afy,ENSMUSG00000015937,13,56136361,56073619,-,False,,,0.1047,0.791584,0.57810223,1.9174004590961395,True,0.01020108,-0.057267069816589355,0.025578465,False,0.5175886,0.0015279155,0.010201079,39.095387,0.0,1.0,0.5,3.8209732,0.0,3.484759,15477.221,-10.327425,-5.008999
Gkap1,ENSMUSG00000021552,13,58275699,58233346,-,False,,,-0.0,0.19241214,0.25156668,0.1613315600990105,True,0.0949998,-0.16325604915618896,0.2904736,False,0.00788644,0.0074196877,0.09499981,3.4426534,0.0,1.0,0.5,0.72102255,0.0,0.101557225,9377.529,-25.654081,-10.159094
Hnrnpk,ENSMUSG00000021546,13,58403343,58391142,-,False,,,0.0013,2.7228305,0.96040785,0.26224997758782465,True,0.0017259954,-0.03735792636871338,0.00901752,False,6.7572937,0.007971704,0.0017259954,110.89524,0.0,1.0,0.5,24.211535,0.0,134.54456,7957.772,-9.278159,-14.937172
Golm1,ENSMUSG00000021556,13,59675811,59634626,-,False,,,-0.0386,0.16516966,0.21137895,-0.0005984971970691823,True,0.03590493,-0.05101585388183594,0.1515302,False,0.0063503683,0.0023469008,0.03590493,6.5993443,0.0,1.0,0.5,0.7770395,0.0,0.11916196,14972.469,-36.43817,-12.495418
Zfp367,ENSMUSG00000044934,13,64153202,64133018,-,False,,,-0.0684,0.1102913,0.32670924,0.4641065367815017,True,2.7379355,-1.4652464389801025,2.1155152,False,0.0048176497,0.30575895,2.7379355,0.4726981,0.0,1.0,0.5,0.5522677,0.0,1.4348603,-106272.016,-31.206379,-254.89224
Ctsl,ENSMUSG00000021477,13,64370890,64359337,-,False,,,0.0185,0.7198735,0.72350156,2.791723812686162,True,0.026686804,0.10608071088790894,0.048323076,True,0.18048324,0.0008993385,3.0184066,64.64645,0.123618394,1.1765168,-0.58227813,4.0098405,0.017643914,0.38513747,20493.572,0.5838281,0.111973226
Uqcrb,ENSMUSG00000021520,13,66905378,66900617,-,False,,,-0.026,1.6673708,0.79579604,0.829094390053207,True,0.0012922634,-0.0036710500717163086,0.013284731,False,0.7222605,0.001965711,0.0012922634,75.27439,0.0,1.0,0.5,8.4524765,0.0,13.54929,15593.833,-17.992424,-15.7561035
Ice1,ENSMUSG00000034525,13,70637634,70551707,-,False,,,0.0254,0.08034889,0.23697877,0.10255190630763873,True,0.19724566,-0.32938849925994873,0.39858732,False,0.0036547184,0.005777661,0.19724566,2.5088606,0.0,1.0,0.5,0.47270975,0.0,0.03784157,11166.166,-32.99117,-7.825366
